mysql> select * from bat.expplaque order by totexp desc;
+--------------+------------+------+---------+
| player       | totexp     | lvl  | hideexp |
| Pkrii        |      43132 |   21 |       1 | 
| Theak        |      42911 |   20 |       1 | 
| Ilmaree      |      42869 |   12 |       1 | 
| Dealer       |      42843 |    7 |       1 | 
| Josepf       |      42836 |   22 |       1 | 
| Okkom        |      42673 |   18 |       1 | 
| Maat         |      42603 |   15 |       1 | 
| Greystem     |      42600 |   15 |       1 | 
| Doktordoktor |      42523 |   20 |       1 | 
| Jing         |      42518 |    1 |       1 | 
| Arazel       |      42472 |   21 |       1 | 
| Doeternietoe |      42434 |   15 |       1 | 
| Relor        |      42422 |   16 |       1 | 
| Shiris       |      42397 |   19 |       1 | 
| Huglavaegl   |      42378 |   18 |       1 | 
| Gular        |      42358 |   17 |       1 | 
| Mcgyver      |      42245 |    1 |       1 | 
| Loo          |      42225 |   22 |       1 | 
| Zonkou       |      42102 |   22 |       1 | 
| Viltsu       |      42083 |   18 |       1 | 
| Nerus        |      42075 |   15 |       1 | 
| Nomos        |      41998 |   13 |       1 | 
| Lihavakirby  |      41890 |   22 |       1 | 
| Burrich      |      41871 |   20 |       1 | 
| Quula        |      41852 |   19 |       1 | 
| Deidre       |      41852 |   15 |       1 | 
| Sludge       |      41774 |   18 |       1 | 
| Athair       |      41738 |   16 |       1 | 
| Cyrmil       |      41732 |   17 |       1 | 
| Darkness     |      41643 |   15 |       1 | 
| Dragonsoul   |      41597 |   20 |       1 | 
| Nomud        |      41466 |    8 |       1 | 
| Urian        |      41460 |   17 |       1 | 
| Loric        |      41444 |   15 |       1 | 
| Tunttun      |      41406 |   20 |       1 | 
| Daemonlord   |      41357 |   20 |       1 | 
| Maurikki     |      41356 |    7 |       1 | 
| Torr         |      41339 |   18 |       1 | 
| Legolaz      |      41220 |   19 |       1 | 
| Kryptonite   |      41193 |   17 |       1 | 
| Gathenios    |      41181 |   20 |       1 | 
| Elfunk       |      41161 |   17 |       1 | 
| Daradrion    |      41128 |   18 |       1 | 
| Sifts        |      41047 |   18 |       1 | 
| Bruel        |      41020 |   22 |       1 | 
| Kinila       |      40988 |   20 |       1 | 
| Zulch        |      40985 |   21 |       1 | 
| Grignr       |      40984 |   15 |       1 | 
| Taradoon     |      40981 |   18 |       1 | 
| Alien        |      40919 |   20 |       1 | 
| Dracowraith  |      40854 |   19 |       1 | 
| Baelt        |      40848 |   22 |       1 | 
| Stuarmanha   |      40825 |    1 |       1 | 
| Spaz         |      40824 |    1 |       1 | 
| Butzer       |      40790 |   18 |       1 | 
| Chomsky      |      40774 |   20 |       1 | 
| Keerah       |      40773 |    7 |       1 | 
| Puosu        |      40756 |   20 |       1 | 
| Nelac        |      40621 |   15 |       1 | 
| Cobol        |      40570 |   18 |       1 | 
| Kalao        |      40542 |   15 |       1 | 
| Nimbo        |      40530 |   15 |       1 | 
| Uzbad        |      40515 |   20 |       1 | 
| Mitokondria  |      40499 |   20 |       1 | 
| Blastress    |      40496 |   15 |       1 | 
| Lanar        |      40472 |   18 |       1 | 
| Bluedeep     |      40356 |   20 |       1 | 
| Beredus      |      40336 |   20 |       1 | 
| Daevon       |      40324 |   16 |       1 | 
| Shyrees      |      40200 |   20 |       1 | 
| Daimoth      |      40186 |   16 |       1 | 
| Art          |      40179 |    5 |       1 | 
| Dragonmaster |      40170 |   19 |       1 | 
| Incog        |      40113 |   15 |       1 | 
| Bungholio    |      40104 |   20 |       1 | 
| Nuera        |      40032 |   17 |       1 | 
| Rixa         |      40011 |   16 |       1 | 
| Erimies      |      39947 |    7 |       1 | 
| Vilja        |      39917 |   14 |       1 | 
| Niquenta     |      39896 |   22 |       1 | 
| Gornad       |      39872 |   12 |       1 | 
| Hortons      |      39865 |   20 |       1 | 
| Doe          |      39849 |   22 |       1 | 
| Tgfcoder     |      39835 |   20 |       1 | 
| Jagannatha   |      39815 |   19 |       1 | 
| Deetu        |      39800 |   18 |       1 | 
| Darkking     |      39742 |   20 |       1 | 
| Piu          |      39710 |   20 |       1 | 
| Cyde         |      39701 |   20 |       1 | 
| Gwl          |      39683 |   16 |       1 | 
| Neruda       |      39673 |    6 |       1 | 
| Zeker        |      39629 |   19 |       1 | 
| Glundar      |      39621 |   13 |       1 | 
| Kuponki      |      39617 |   17 |       1 | 
| Synn         |      39527 |   15 |       1 | 
| Johnson      |      39521 |   22 |       1 | 
| Maldio       |      39474 |   16 |       1 | 
| Smitty       |      39418 |   17 |       1 | 
| Kisu         |      39412 |   14 |       1 | 
| Sampsomonium |      39363 |   18 |       1 | 
| Vyti         |      39348 |   22 |       1 | 
| Xumi         |      39304 |   21 |       1 | 
| Kalilei      |      39227 |   20 |       1 | 
| Malaki       |      39195 |   20 |       1 | 
| Wolmari      |      39143 |   20 |       1 | 
| Qarth        |      39080 |   19 |       1 | 
| Baynor       |      39075 |   18 |       1 | 
| Bates        |      39033 |   20 |       1 | 
| Anjie        |      39013 |   16 |       1 | 
| Slippey      |      38965 |   21 |       1 | 
| Fintlas      |      38936 |   21 |       1 | 
| Deerslayer   |      38850 |   20 |       1 | 
| Karoline     |      38843 |   20 |       1 | 
| Xzamiel      |      38839 |   19 |       1 | 
| Gouki        |      38827 |   19 |       1 | 
| Lailec       |      38751 |   22 |       1 | 
| Silvershadow |      38687 |   21 |       1 | 
| Jujubee      |      38667 |   12 |       1 | 
| Breaker      |      38660 |   15 |       1 | 
| Fordelyce    |      38656 |   10 |       1 | 
| Soloman      |      38608 |   20 |       1 | 
| Missy        |      38541 |   22 |       1 | 
| Kitch        |      38364 |   21 |       1 | 
| Zzalk        |      38356 |   18 |       1 | 
| Zemil        |      38321 |   14 |       1 | 
| Comis        |      38317 |   22 |       1 | 
| Maliel       |      38188 |   21 |       1 | 
| Schindler    |      38185 |   17 |       1 | 
| Nemox        |      38159 |   18 |       1 | 
| Kyreth       |      38139 |    1 |       1 | 
| Darkstaff    |      38107 |   14 |       1 | 
| Staralfur    |      38028 |   20 |       1 | 
| Mamoulian    |      37978 |   20 |       1 | 
| Raheem       |      37973 |   16 |       1 | 
| Daen         |      37972 |   21 |       1 | 
| Mena         |      37963 |   12 |       1 | 
| Leth         |      37942 |   20 |       1 | 
| Varnas       |      37899 |   18 |       1 | 
| Dard         |      37872 |   21 |       1 | 
| Khallandor   |      37849 |   20 |       1 | 
| Demius       |      37805 |   16 |       1 | 
| Smeagul      |      37768 |   19 |       1 | 
| Su           |      37718 |   21 |       1 | 
| Mishler      |      37703 |   15 |       1 | 
| Fysio        |      37693 |   20 |       1 | 
| Gertrude     |      37692 |   16 |       1 | 
| Kongevang    |      37594 |   13 |       1 | 
| Gorgh        |      37590 |   18 |       1 | 
| Arteris      |      37556 |   15 |       1 | 
| Nucl         |      37524 |   19 |       1 | 
| Fistus       |      37524 |   17 |       1 | 
| Firkraag     |      37512 |   19 |       1 | 
| Anaxis       |      37505 |   19 |       1 | 
| Mayse        |      37476 |   21 |       1 | 
| Mieu         |      37463 |   20 |       1 | 
| Idakea       |      37431 |   15 |       1 | 
| Chunmon      |      37423 |   13 |       1 | 
| Ocaun        |      37340 |   18 |       1 | 
| Garhael      |      37319 |   20 |       1 | 
| Foter        |      37202 |   20 |       1 | 
| Vart         |      36983 |   20 |       1 | 
| Sinari       |      36970 |   16 |       1 | 
| Oceanus      |      36934 |   20 |       1 | 
| Aeux         |      36922 |   16 |       1 | 
| Ungar        |      36883 |   15 |       1 | 
| Bizzle       |      36817 |   19 |       1 | 
| Shoregrey    |      36795 |   19 |       1 | 
| Leaker       |      36753 |   16 |       1 | 
| Ottir        |      36727 |   15 |       1 | 
| Mokkjo       |      36709 |   18 |       1 | 
| Jos          |      36702 |   19 |       1 | 
| Aibon        |      36692 |   21 |       1 | 
| Bhaluuu      |      36682 |   19 |       1 | 
| Horold       |      36671 |   15 |       1 | 
| Dragonboi    |      36644 |   21 |       1 | 
| Allaron      |      36607 |   20 |       1 | 
| Bulgor       |      36574 |   20 |       1 | 
| Akis         |      36548 |   19 |       1 | 
| Diver        |      36521 |   15 |       1 | 
| Jjortikka    |      36499 |   20 |       1 | 
| Fulgon       |      36440 |    1 |       1 | 
| Crohnick     |      36378 |   18 |       1 | 
| Thantes      |      36359 |   17 |       1 | 
| Jeck         |      36332 |   22 |       1 | 
| Urasha       |      36308 |   19 |       1 | 
| Heroddran    |      36266 |    7 |       1 | 
| Nonan        |      36226 |   15 |       1 | 
| Valeria      |      36111 |   18 |       1 | 
| Sareph       |      36017 |   19 |       1 | 
| Sinnergy     |      35967 |   17 |       1 | 
| Andras       |      35958 |   19 |       1 | 
| Muramase     |      35922 |   18 |       1 | 
| Saibot       |      35917 |   14 |       1 | 
| Savior       |      35911 |   19 |       1 | 
| Chubbacca    |      35867 |   18 |       1 | 
| Mjalibu      |      35862 |   19 |       1 | 
| Yamburro     |      35835 |   19 |       1 | 
| Esperane     |      35762 |   16 |       1 | 
| Alrieno      |      35758 |   18 |       1 | 
| Ssthana      |      35749 |   19 |       1 | 
| Binahmax     |      35714 |   17 |       1 | 
| Grandwulfgar |      35707 |   18 |       1 | 
| Vargath      |      35696 |   20 |       1 | 
| Dyrlok       |      35679 |   19 |       1 | 
| Ruy          |      35660 |   17 |       1 | 
| Culka        |      35628 |   16 |       1 | 
| Grund        |      35567 |   21 |       1 | 
| Lockheart    |      35565 |   20 |       1 | 
| Svampen      |      35441 |   17 |       1 | 
| Gaadion      |      35412 |    3 |       1 | 
| Curvy        |      35338 |   20 |       1 | 
| Knob         |      35320 |   18 |       1 | 
| Palefrost    |      35259 |   15 |       1 | 
| Redguy       |      35227 |   16 |       1 | 
| Manturok     |      35202 |   17 |       1 | 
| Harbinger    |      35194 |   10 |       1 | 
| Neoex        |      35176 |   15 |       1 | 
| Moykky       |      35155 |   16 |       1 | 
| Icedrake     |      35110 |   15 |       1 | 
| Shyress      |      35033 |   17 |       1 | 
| Eriy         |      34981 |   17 |       1 | 
| Diol         |      34936 |   17 |       1 | 
| Malevolent   |      34915 |   19 |       1 | 
| Halfnor      |      34904 |   17 |       1 | 
| Knaff        |      34899 |   21 |       1 | 
| Eruditus     |      34817 |   20 |       1 | 
| Skitt        |      34806 |    7 |       1 | 
| Gelt         |      34795 |   20 |       1 | 
| Janiqua      |      34784 |   19 |       1 | 
| Nerman       |      34773 |   16 |       1 | 
| Elbow        |      34770 |   13 |       1 | 
| Wyn          |      34733 |   10 |       1 | 
| Harbigner    |      34725 |   20 |       1 | 
| Hephaestus   |      34711 |   19 |       1 | 
| Thras        |      34641 |    1 |       1 | 
| Freidunm     |      34633 |   14 |       1 | 
| Terron       |      34578 |   16 |       1 | 
| Painless     |      34572 |   20 |       1 | 
| Zachard      |      34527 |    8 |       1 | 
| Impostor     |      34455 |   15 |       1 | 
| Vise         |      34441 |   18 |       1 | 
| Solis        |      34332 |   16 |       1 | 
| Johnd        |      34309 |   15 |       1 | 
| Hrakno       |      34303 |   16 |       1 | 
| Seriva       |      34271 |   19 |       1 | 
| Mazsea       |      34156 |   19 |       1 | 
| Davo         |      34153 |   19 |       1 | 
| Arafel       |      34151 |   14 |       1 | 
| Kaale        |      34098 |   19 |       1 | 
| Silveresper  |      34097 |   18 |       1 | 
| Murre        |      34013 |   15 |       1 | 
| Rolle        |      34008 |   16 |       0 | 
| Tiikku       |      33946 |   18 |       1 | 
| Eryn         |      33893 |   15 |       1 | 
| Bambola      |      33887 |   18 |       1 | 
| Patter       |      33851 |   20 |       1 | 
| Syogi        |      33830 |   19 |       1 | 
| Amakiir      |      33766 |   16 |       1 | 
| Aieight      |      33710 |   17 |       1 | 
| Grimspludge  |      33647 |   17 |       1 | 
| Tianis       |      33621 |   16 |       1 | 
| Cloony       |      33619 |   20 |       1 | 
| Photen       |      33607 |   20 |       1 | 
| Vpaah        |      33592 |   19 |       1 | 
| Sardanas     |      33539 |   15 |       1 | 
| Arach        |      33527 |   17 |       1 | 
| Rolfi        |      33506 |   16 |       1 | 
| Messiaz      |      33503 |   17 |       1 | 
| Factor       |      33497 |   18 |       1 | 
| Strm         |      33493 |   16 |       1 | 
| Cormak       |      33485 |   17 |       1 | 
| Veru         |      33357 |    4 |       1 | 
| Catspaw      |      33357 |   19 |       1 | 
| Thorium      |      33346 |   19 |       1 | 
| Vainamoinen  |      33331 |   20 |       1 | 
| Tindakale    |      33323 |   16 |       1 | 
| Demeter      |      33287 |    1 |       1 | 
| Seki         |      33260 |   16 |       1 | 
| Telo         |      33167 |    8 |       1 | 
| Jonhoe       |      33152 |   18 |       1 | 
| Soules       |      33150 |   18 |       1 | 
| Maxine       |      33123 |   19 |       1 | 
| Floyd        |      33059 |   19 |       1 | 
| Arisa        |      33011 |   18 |       1 | 
| Aundra       |      32976 |   20 |       1 | 
| Mope         |      32951 |   20 |       1 | 
| Ice          |      32896 |   20 |       1 | 
| Ficaro       |      32840 |   20 |       1 | 
| Elmo         |      32765 |   20 |       1 | 
| Raduk        |      32760 |   16 |       1 | 
| Emir         |      32730 |   15 |       1 | 
| Pendrake     |      32718 |   20 |       1 | 
| Picatha      |      32705 |   16 |       1 | 
| Sepos        |      32680 |    7 |       1 | 
| Furiousfist  |      32668 |   15 |       1 | 
| Zarnoff      |      32631 |   18 |       1 | 
| Mavelyn      |      32615 |   18 |       1 | 
| Notwist      |      32586 |   19 |       1 | 
| Rezhl        |      32584 |    4 |       1 | 
| Magestar     |      32571 |   16 |       1 | 
| Dirge        |      32527 |    7 |       1 | 
| Suhis        |      32500 |    1 |       1 | 
| Carnivore    |      32499 |   16 |       1 | 
| Dundandille  |      32476 |   18 |       1 | 
| Pendwow      |      32474 |   15 |       1 | 
| Amras        |      32445 |   20 |       1 | 
| Quickiller   |      32439 |   18 |       1 | 
| Phan         |      32438 |   20 |       1 | 
| Criblizer    |      32387 |   18 |       1 | 
| Montolio     |      32386 |   21 |       1 | 
| Majer        |      32385 |   10 |       1 | 
| Tvais        |      32384 |   20 |       1 | 
| Magefist     |      32335 |   17 |       1 | 
| Bimar        |      32320 |   19 |       0 | 
